Bus Stop Name,Bus Stop ID,Service Provider ID,Service Provider Name,Latitude,Longitude,Route ID,Route Name,Updated Date
TAMAN BOTANI PRECINT 1,1000314,20,Rapid KL,2.946164903,101.6978526,S1170,Terminal Kajang~Dataran Gemilang,2/2/2021
WISMA KAGUMAS,1006182,20,Rapid KL,2.964497,101.750042,S1170,Terminal Kajang~Dataran Gemilang,2/2/2021
WISMA KAGUMAS (OPP),1006183,20,Rapid KL,2.96456,101.750287,S1170,Terminal Kajang~Dataran Gemilang,2/2/2021
BRIDGESTONE SEKSYEN 18,1003086,20,Rapid KL,3.072931073,101.5840609,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
CITIBANK,1006024,20,Rapid KL,3.047483333,101.5865333,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
EMPIRE GALLERY,1006029,20,Rapid KL,3.081216667,101.58255,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
LRT SS15,1006525,20,Rapid KL,3.076001,101.585977,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
LRT SUBANG JAYA,1006524,20,Rapid KL,3.084555,101.587181,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
MENARA MPSJ (OPP),1006022,20,Rapid KL,3.051583333,101.58345,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
PEJ DAERAH PJ,1002351,20,Rapid KL,3.080079822,101.5822944,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
PELITA SS15,1006030,20,Rapid KL,3.074883333,101.5862,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
ROZEL USJ 10,1006023,20,Rapid KL,3.0471,101.5839667,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SAM BESTARI (OPP),1006031,20,Rapid KL,3.056866667,101.58175,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ222 SK SEAFIELD,1006027,20,Rapid KL,3.056616667,101.5884833,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ408 SAM BESTARI,1006028,20,Rapid KL,3.056616667,101.5816333,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ41 PERUMAHAN USJ 3,1002885,20,Rapid KL,3.059584514,101.5794692,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ45 PANGSAPURI SS19,1000787,20,Rapid KL,3.067757045,101.5800783,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ51 BALAI BOMBA SS17 (SELATAN),1002512,20,Rapid KL,3.073486922,101.5839177,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ546 LRT TAIPAN,1006025,20,Rapid KL,3.0482,101.5903833,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SJ692 BRT USJ 7,1006026,20,Rapid KL,3.05345,101.5918,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SPG USJ 3&4,1003587,20,Rapid KL,3.058775795,101.579316,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SS 19/GOOD YEAR,1003666,20,Rapid KL,3.066957689,101.5803945,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
SUBANG PARADE,1003696,20,Rapid KL,3.081459305,101.5851196,S2000,Bangunan MPSJ ~ Stesen KTM Subang ,2/2/2021
IOI MALL/PUBLIC BANK,1001011,20,Rapid KL,3.045016844,101.6199429,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
KOMPLEKS 3C,1000522,20,Rapid KL,3.073014429,101.6007528,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
KOMPLEKS 3C (OPP),1000523,20,Rapid KL,3.073339092,101.6014395,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
LRT PUSAT BANDAR PUCHONG,1006286,20,Rapid KL,3.033481,101.61616,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
LRT SS18,1006676,20,Rapid KL,3.068008,101.585925,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
PJ614 MASJID AL-HUSNA,1001873,20,Rapid KL,3.074256,101.608951,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
RHB BANK,1006677,20,Rapid KL,3.07342,101.589923,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
SJ610 IOI MALL PUCHONG,1001010,20,Rapid KL,3.043554574,101.6187393,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
SUNWAY MEDICAL CENTRE,1006674,20,Rapid KL,3.066294,101.610599,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
SUNWAY METRO,1006675,20,Rapid KL,3.070809,101.61063,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
SUNWAY PYRAMID,1003709,20,Rapid KL,3.073726083,101.6058416,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
SUNWAY PYRAMID (OPP),1003708,20,Rapid KL,3.07372255,101.603559,S2020,Stesen LRT Pusat Bandar Puchong - Stesen LRT SS18,2/2/2021
99 SPEEDMART PUCHONG KINRARA,1006700,20,Rapid KL,3.064624,101.637461,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
APT PALM TERRACE,1006693,20,Rapid KL,3.063866,101.645537,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
APT SRI TANJUNG,1006683,20,Rapid KL,3.061179,101.626526,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
APT SRI TANJUNG (OPP),1006682,20,Rapid KL,3.061323,101.626587,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
FLAT NO 3,1000732,20,Rapid KL,3.066646662,101.6366745,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
FLAT NO 3,1000733,20,Rapid KL,3.06618809,101.6367306,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
HONG LEONG BANK TK,1006695,20,Rapid KL,3.066144,101.650001,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
IMPIAN HEIGHTS TOWER,1006680,20,Rapid KL,3.064268,101.625343,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
IMPIAN HEIGHTS TOWER (OPP),1006681,20,Rapid KL,3.064121,101.625285,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
JASMINE COURT,1001030,20,Rapid KL,3.063197907,101.6306098,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
JASMINE COURT (OPP),1001029,20,Rapid KL,3.063496555,101.6302496,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
KINRARA COURT,1006694,20,Rapid KL,3.067965,101.648027,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
PADANG BOLA BK 2 (OPP),1006696,20,Rapid KL,3.053779,101.640334,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
PASAR TAMAN KINRARA 3,1006699,20,Rapid KL,3.062746,101.637346,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
REST DAY TO DAY,1006684,20,Rapid KL,3.066986,101.631862,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
REST SURIA SPICE,1001234,20,Rapid KL,3.064724311,101.6321961,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
REST SURIA SPICE,1002805,20,Rapid KL,3.065186517,101.6322265,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ334 TAMAN BUKIT KUCHAI,1003943,20,Rapid KL,3.058474035,101.63896,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ338 KOMERSIAL PAIK SIONG,1004014,20,Rapid KL,3.061362106,101.6455667,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ345 JEJANTAS TAMAN KINRARA,1000025,20,Rapid KL,3.064058087,101.6492756,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ346 TAMAN PAIK SIONG,1001396,20,Rapid KL,3.06144019,101.6464288,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ347 TUDM KINRARA,1001397,20,Rapid KL,3.059999482,101.6439583,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ348 TUDM KINRARA (OPP),1001269,20,Rapid KL,3.059714994,101.6427281,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ352 BHPETROL BUKIT KUCHAI,1003944,20,Rapid KL,3.058030269,101.6385951,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ360 LRT BK 5,1006168,20,Rapid KL,3.050473,101.643622,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SJ398 LRT BK 5,1006167,20,Rapid KL,3.050161,101.644297,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SMK BANDAR PUCHONG JAYA,1006679,20,Rapid KL,3.064709,101.622989,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SMK BT 8,1003342,20,Rapid KL,3.061740676,101.628847,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SMK BT 8 (OPP),1003341,20,Rapid KL,3.062075,101.628904,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SMK SEKSYEN 1 BK,1006698,20,Rapid KL,3.051575,101.643787,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
SPG TK 5/10,1006685,20,Rapid KL,3.06731,101.631119,S2030,Bandar Puchong Jaya - Stesen LRT Bandar Kinrara,2/2/2021
AEON JUSCO EQUINE PARK,1001032,20,Rapid KL,2.993711183,101.6740596,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APARTMENT SRI MEWAH,1008009,20,Rapid KL,3.023331,101.698151,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT MEGARIA DAISI,1008122,20,Rapid KL,3.035849,101.699306,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT MEGARIA TULIP,1008120,20,Rapid KL,3.034784,101.700099,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT MEGARIA TULIP (OPP),1008121,20,Rapid KL,3.034593,101.700208,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT SRI IMPIAN,1008118,20,Rapid KL,3.032655,101.699001,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT SRI IMPIAN (OPP),1008119,20,Rapid KL,3.032628,101.699337,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT VISTA SERDANG,1008128,20,Rapid KL,3.037576,101.689787,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
APT VISTA SERDANG (OPP),1008127,20,Rapid KL,3.037442,101.690313,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
BALAI BOMBA SERDANG,1008015,20,Rapid KL,3.020611,101.709107,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
BUKIT SERDANG 5,1008116,20,Rapid KL,3.022298,101.698693,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
BUKIT SERDANG 6,1008115,20,Rapid KL,3.021233,101.696605,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
DEWAN SERBAGUNA MPSJ,1008133,20,Rapid KL,3.042801,101.690291,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
EQUINE PARK,1000620,20,Rapid KL,2.99567778,101.6788208,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
HOTEL SUN INNS (OPP),1000208,20,Rapid KL,2.994945954,101.6724145,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
KOMERSIAL 32 AVENUE,1008125,20,Rapid KL,3.037642,101.698009,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
KOMERSIAL BUKIT SERDANG,1008124,20,Rapid KL,3.038119,101.697874,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
KOMERSIAL SRI KEMBANGAN,1008113,20,Rapid KL,3.013945,101.697211,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
KOMERSIAL SRI SERDANG,1006328,20,Rapid KL,3.019108,101.711986,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI BAYU,1008123,20,Rapid KL,3.035988,101.69962,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI KIAMBANG,1008117,20,Rapid KL,3.026123,101.699251,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI ORKID,1008131,20,Rapid KL,3.041807,101.687801,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI PKNS,1008169,20,Rapid KL,3.023621,101.710423,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI PKNS CENDANA,1008168,20,Rapid KL,3.022493,101.713234,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PANGSAPURI SERI PINANG (OPP),1008167,20,Rapid KL,3.015485,101.696907,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PASAR SERI KEMBANGAN,1002256,20,Rapid KL,3.023464482,101.7068483,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PERODUA SRI SERDANG,1006345,20,Rapid KL,3.018957,101.711392,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PERUMAHAN SK 1,1008012,20,Rapid KL,3.028501,101.701419,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PERUMAHAN SK 2,1008013,20,Rapid KL,3.027655,101.702553,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PERUMAHAN SK 8,1008014,20,Rapid KL,3.024905,101.704751,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
PETRONAS,1002482,20,Rapid KL,2.994281978,101.6762416,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SIGNATURE BS9,1008126,20,Rapid KL,3.037441,101.694248,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ109 BALAI POLIS SERI KEMBANGAN,1006261,20,Rapid KL,3.024048,101.708811,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ183 TAMAN UNIVERSITI INDAH (TIMUR),1003507,20,Rapid KL,3.008165393,101.6928851,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ184 TAMAN UNIVERSITI INDAH (BARAT),1002771,20,Rapid KL,3.007429299,101.6910423,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ185 SK TAMAN UNIVERSITI (OPP),1003333,20,Rapid KL,3.005799543,101.690827,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ186 SK TAMAN UNIVERSITI,1000425,20,Rapid KL,3.005023852,101.6905657,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ187 TAMAN UNIVERSITI INDAH (BARAT),1003425,20,Rapid KL,3.007427593,101.6908004,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ188 TAMAN UNIVERSITI INDAH (TIMUR),1003506,20,Rapid KL,3.00836186,101.6931885,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ189 TMN NAHRIM,1004010,20,Rapid KL,3.000382198,101.686695,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ190 EQUINE BOULEVARD,1008112,20,Rapid KL,2.995424,101.679221,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ205 AEON JUSCO EQUINE PARK (OPP),1001033,20,Rapid KL,2.993339246,101.6741339,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ208 EQUINE PARK,1000207,20,Rapid KL,2.994967566,101.6719776,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SJ212 KOMERSIAL PUTRA PERMAI (BARAT),1001272,20,Rapid KL,2.996909416,101.6690483,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
STADIUM SERDANG JAYA (OPP),1008170,20,Rapid KL,3.021294,101.711456,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
SUN GARDEN VILLA,1008114,20,Rapid KL,3.016653,101.696538,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TAMAN BUKIT SERDANG,1008130,20,Rapid KL,3.039634,101.688514,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TAMAN BUKIT SERDANG BS11,1008129,20,Rapid KL,3.039762,101.688321,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TAMAN BUKIT SERDANG SEKSYEN 4,1008010,20,Rapid KL,3.020698,101.700278,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TAMAN SERDANG JAYA,1008018,20,Rapid KL,3.01814,101.70552,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TAMAN SRI ANDALAS SK,1008017,20,Rapid KL,3.017118,101.707892,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TERMINAL PUTRA PERMAI,1006324,20,Rapid KL,2.996074,101.668727,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
TMN NAHRIM,1004011,20,Rapid KL,3.000735228,101.6867344,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
VILLA PARK,1008132,20,Rapid KL,3.044055,101.688872,S2040,Taman Bukit serdang~Taman Serdang Jaya,2/2/2021
7 ELEVEN BANTING,1008062,20,Rapid KL,2.812761,101.500472,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
AEON CREDIT BANTING,1008067,20,Rapid KL,2.81267,101.498795,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
BANDAR BANTING BARU,1008051,20,Rapid KL,2.817379,101.454654,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
ECONSAVE BANTING,1008024,20,Rapid KL,2.812105,101.506913,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
HENTIAN BANTING,1006414,20,Rapid KL,2.811984,101.503445,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
HOSPITAL BANTING,1008033,20,Rapid KL,2.802581,101.493712,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
IKBN KUALA LANGAT,1008046,20,Rapid KL,2.819503,101.471632,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
IKBN KUALA LANGAT (OPP),1008045,20,Rapid KL,2.819256,101.471548,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
ILP KUALA LANGAT,1008048,20,Rapid KL,2.81946,101.463326,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
ILP KUALA LANGAT (OPP),1008047,20,Rapid KL,2.81922,101.463654,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
INDAH PESONA,1008037,20,Rapid KL,2.813592,101.502695,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
IPD KUALA LANGAT,1008034,20,Rapid KL,2.805828,101.495044,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
IPD KUALA LANGAT (OPP),1008027,20,Rapid KL,2.804882,101.494917,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KG KATHONG,1008054,20,Rapid KL,2.826557,101.440588,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KG SG LANG,1008031,20,Rapid KL,2.797989,101.493662,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KG SG RABA,1008052,20,Rapid KL,2.820547,101.44684,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KLINIK 1MALAYSIA BANTING,1008040,20,Rapid KL,2.811715,101.490914,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KOLEJ MATRIKULASI SELANGOR,1008053,20,Rapid KL,2.823137,101.444143,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
KUARTERS TUDM,1008056,20,Rapid KL,2.824435,101.449289,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
MADINA SEAFOOD,1008044,20,Rapid KL,2.812899,101.487983,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
MASJID AT-TAQWA BANTING,1008038,20,Rapid KL,2.81117,101.491958,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
MEDAN SELERA MDKL,1008029,20,Rapid KL,2.803143,101.497806,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
MYCINEMA BANTING,1008035,20,Rapid KL,2.812001,101.497041,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
PEJABAT MDKL,1008028,20,Rapid KL,2.803772,101.496001,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
PEKAN CHODOI,1008065,20,Rapid KL,2.841812,101.441148,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
PEKAN PERMATANG PASIR,1008064,20,Rapid KL,2.829783,101.43741,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
PPD KUALA LANGAT,1008036,20,Rapid KL,2.811896,101.495725,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
REJIMEN TUDM,1008057,20,Rapid KL,2.82063,101.450658,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
RESTORAN NAFIH,1008061,20,Rapid KL,2.811125,101.501598,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SHENG LEONG CYCLE,1008032,20,Rapid KL,2.799865,101.492586,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SJKC CHOONG HUA,1008060,20,Rapid KL,2.807198,101.498096,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SK JUGRA,1008050,20,Rapid KL,2.819281,101.456218,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SK JUGRA (OPP),1008049,20,Rapid KL,2.819161,101.455971,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SM SAINS BANTING,1008055,20,Rapid KL,2.827845,101.44786,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SPG JLN KEMBOJA 15,1008026,20,Rapid KL,2.807698,101.500398,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SPG JLN SERDANG BELAH,1008042,20,Rapid KL,2.815634,101.481094,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
SPG JLN SERDANG BELAH,1008043,20,Rapid KL,2.816309,101.479818,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
STESEN BAS BANTING,1008025,20,Rapid KL,2.812327,101.502269,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
TAMAN CHODOI BESTARI,1008066,20,Rapid KL,2.843904,101.444766,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
TAMAN DESA PERMATANG JAYA,1008063,20,Rapid KL,2.829783,101.43741,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
TAMAN KEMUNING,1008030,20,Rapid KL,2.80263,101.499276,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
TAMAN MULIA,1008039,20,Rapid KL,2.811816,101.490344,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
TAMAN SERI PUTRA,1008041,20,Rapid KL,2.813293,101.486708,S2060,Hentian Banting ~ Bandar Baru Banting,2/2/2021
BALAI POLIS SHAH ALAM,1006010,20,Rapid KL,3.059683333,101.5216333,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
DATARAN MBSA,1006011,20,Rapid KL,3.07395,101.5184167,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
DATARAN MBSA,1006020,20,Rapid KL,3.073883333,101.5187167,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
MASJID NAHDHAH AL-ISLAM (OPP),1006009,20,Rapid KL,3.053616667,101.5224333,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
MIDLANDS CONVENTION CENTRE,1003096,20,Rapid KL,3.067597,101.487577,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PANGSAPURI BAIDURI,1000170,20,Rapid KL,3.073822697,101.5010992,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PANGSAPURI BAIDURI 2,1002126,20,Rapid KL,3.07340918,101.5017877,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PANGSAPURI NILAM SARI,1000333,20,Rapid KL,3.075098,101.490009,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PASAR SEK 6,1006018,20,Rapid KL,3.081733333,101.50915,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PASAR SEK 6 (OPP),1006013,20,Rapid KL,3.0822,101.5099,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PETRONAS SEKSYEN 7,1002458,20,Rapid KL,3.075337518,101.4932709,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
PETRONAS SEKSYEN 7 (OPP),1002456,20,Rapid KL,3.075791022,101.4931483,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
REST KHALIFAH,1006017,20,Rapid KL,3.076766667,101.50955,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA14 HUB SEKSYEN 2,1000172,20,Rapid KL,3.071829,101.507558,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA302 PANGSAPURI NILAM SARI (UTARA),1000331,20,Rapid KL,3.074601857,101.4871898,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA303 SK SEKSYEN 7 (UTARA),1003315,20,Rapid KL,3.072969884,101.4850649,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA310 MASJID SEKSYEN 7,1000336,20,Rapid KL,3.07058,101.482076,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA311 PANGSAPURI PKNS SEKSYEN 7 (BARAT),1000325,20,Rapid KL,3.069022395,101.4811895,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA312 PANGSAPURI PKNS SEKSYEN 7 (SELATAN),1000691,20,Rapid KL,3.067552,101.483797,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA316 KOMERSIAL SEKSYEN 7 (UTARA),1001026,20,Rapid KL,3.067662,101.489845,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA358 SRA SEKSYEN 3 (OPP),1006014,20,Rapid KL,3.078728,101.508271,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
SA39 HOSPITAL SHAH ALAM,1006015,20,Rapid KL,3.0727,101.4916667,S4000,Stesen KTM Komuter Sek 19 ~ Seksyen 7,2/2/2021
